Node ID, Distance (m), Lat, Lon
529091706, 96890.33, 41.10858, 1.15015 
529091714, 96962.98, 41.10836, 1.14933 
529091711, 97013.31, 41.10859, 1.14881 
529091710, 97031.81, 41.10858, 1.14859 
529091709, 97043.95, 41.10850, 1.14849 
529686059, 97066.57, 41.10833, 1.14834 
529091708, 97095.79, 41.10811, 1.14815 
529091631, 97147.71, 41.10811, 1.14753 
529091634, 97166.03, 41.10816, 1.14733 
529091633, 97178.38, 41.10822, 1.14720 
529091632, 97187.70, 41.10819, 1.14710 
529091639, 97192.77, 41.10815, 1.14707 
529091615, 97213.94, 41.10803, 1.14687 
529414520, 97251.24, 41.10803, 1.14642 
529414500, 97418.03, 41.10802, 1.14443 
529414505, 97436.23, 41.10802, 1.14422 
529414501, 97445.23, 41.10802, 1.14411 
529414492, 97472.93, 41.10802, 1.14378 
529414491, 97527.61, 41.10801, 1.14313 
529414323, 97664.53, 41.10800, 1.14149 
529414325, 97671.22, 41.10800, 1.14141 
529091372, 97685.52, 41.10799, 1.14124 
529091371, 97714.22, 41.10794, 1.14091 
529091370, 97739.44, 41.10786, 1.14062 
529414320, 97772.44, 41.10773, 1.14027 
529091373, 97793.82, 41.10764, 1.14005 
529091369, 97809.75, 41.10773, 1.13990 
529091351, 97823.88, 41.10773, 1.13974 
529091356, 97838.85, 41.10763, 1.13961 
529091352, 97853.70, 41.10750, 1.13961 
529091336, 98127.94, 41.10639, 1.13669 
529091350, 98155.68, 41.10629, 1.13638 
529091346, 98272.69, 41.10580, 1.13515 
529091345, 98309.43, 41.10560, 1.13480 
529091212, 98374.23, 41.10522, 1.13421 
529091214, 98400.98, 41.10515, 1.13390 
529091215, 98477.26, 41.10501, 1.13301 
529091191, 98528.41, 41.10489, 1.13243 
394702924, 98596.37, 41.10466, 1.13167 
394702926, 98691.08, 41.10431, 1.13064 
394702928, 98791.71, 41.10392, 1.12956 
394702930, 98907.55, 41.10345, 1.12833 
1502877698, 98918.98, 41.10342, 1.12819 
411504115, 98935.42, 41.10342, 1.12800 
529091088, 98948.18, 41.10348, 1.12787 
529091089, 98965.06, 41.10354, 1.12769 
477614668, 98979.67, 41.10357, 1.12752 
1502877703, 98988.46, 41.10358, 1.12742 
411504139, 99000.39, 41.10357, 1.12727 
1502877702, 99012.07, 41.10355, 1.12714 
411504256, 99025.16, 41.10350, 1.12699 
1502877701, 99038.21, 41.10344, 1.12686 
411504133, 99053.58, 41.10334, 1.12673 
411504118, 99075.25, 41.10318, 1.12659 
532533145, 99088.09, 41.10307, 1.12654 
477614669, 99097.44, 41.10299, 1.12652 
477614671, 99122.96, 41.10281, 1.12633 
529091069, 99193.42, 41.10248, 1.12560 
529091070, 99262.19, 41.10213, 1.12493 
477614673, 99382.69, 41.10148, 1.12378 
529091066, 99479.22, 41.10103, 1.12279 
332488008, 99638.73, 41.10030, 1.12116 
332488009, 99745.83, 41.09985, 1.12002 
332488010, 100098.30, 41.09843, 1.11627 
332488011, 100465.66, 41.09692, 1.11236 
332488012, 100848.85, 41.09537, 1.10828 
332488013, 101127.62, 41.09422, 1.10532 
530682423, 101445.07, 41.09302, 1.10189 
530682425, 101637.28, 41.09225, 1.09983 
530682409, 101826.59, 41.09149, 1.09781 
530682400, 102092.65, 41.09049, 1.09493 
530682401, 102118.49, 41.09039, 1.09465 
530682334, 102560.47, 41.08863, 1.08992 
530682321, 103267.90, 41.08575, 1.08240 
530682313, 103651.96, 41.08418, 1.07831 
530682301, 103748.03, 41.08384, 1.07726 
1409150359, 103785.67, 41.08372, 1.07684 
530682283, 103824.31, 41.08361, 1.07640 
1409150352, 103859.13, 41.08352, 1.07600 
530682284, 103901.89, 41.08343, 1.07551 
1409150344, 103923.11, 41.08339, 1.07526 
1409150341, 103944.16, 41.08335, 1.07501 
1409150340, 103974.46, 41.08331, 1.07466 
530682275, 104006.83, 41.08327, 1.07427 
1409150335, 104029.71, 41.08325, 1.07400 
1409150333, 104053.27, 41.08323, 1.07372 
1409150331, 104070.84, 41.08322, 1.07351 
530682263, 104097.74, 41.08322, 1.07319 
1409150330, 104146.20, 41.08322, 1.07261 
530682264, 104194.86, 41.08323, 1.07203 
530682255, 104291.01, 41.08334, 1.07089 
530682281, 104414.22, 41.08354, 1.06945 
530682282, 104692.23, 41.08412, 1.06622 
477614682, 104746.37, 41.08420, 1.06559 
530775207, 104948.30, 41.08463, 1.06325 
530775209, 105118.48, 41.08494, 1.06126 
530775205, 105279.40, 41.08519, 1.05937 
530775203, 105363.35, 41.08530, 1.05838 
477614685, 105568.19, 41.08552, 1.05595 
530775201, 105624.94, 41.08557, 1.05527 
530775188, 105787.62, 41.08567, 1.05334 
530775186, 105911.87, 41.08571, 1.05186 
530775184, 106077.23, 41.08568, 1.04988 
477614686, 106207.69, 41.08561, 1.04833 
530775182, 106329.65, 41.08550, 1.04688 
530775180, 106498.04, 41.08529, 1.04489 
477614690, 106600.55, 41.08512, 1.04369 
530775119, 106695.59, 41.08494, 1.04258 
530775123, 106803.90, 41.08471, 1.04133 
530775136, 106932.77, 41.08440, 1.03985 
1534186606, 106967.10, 41.08431, 1.03946 
530775130, 107034.47, 41.08412, 1.03869 
530775066, 107150.38, 41.08377, 1.03739 
477614692, 107318.01, 41.08321, 1.03553 
530774983, 107464.71, 41.08266, 1.03394 
477614694, 107634.17, 41.08200, 1.03212 
530778116, 107701.72, 41.08174, 1.03139 
530774917, 108425.15, 41.07888, 1.02364 
477614696, 108512.77, 41.07853, 1.02270 
477614699, 108671.86, 41.07785, 1.02103 
530774908, 108777.23, 41.07734, 1.01997 
530774906, 108840.35, 41.07701, 1.01936 
477614700, 108922.78, 41.07654, 1.01859 
477614702, 109028.10, 41.07592, 1.01765 
530774903, 109127.64, 41.07528, 1.01682 
477614704, 109199.05, 41.07480, 1.01625 
530774897, 109291.31, 41.07415, 1.01556 
477614706, 109409.06, 41.07329, 1.01475 
530774888, 109586.10, 41.07192, 1.01366 
1534186595, 109685.50, 41.07116, 1.01305 
530774890, 109799.42, 41.07029, 1.01232 
477614707, 109875.79, 41.06974, 1.01178 
530800164, 109937.03, 41.06932, 1.01131 
530800160, 110004.52, 41.06886, 1.01079 
477614709, 110101.02, 41.06824, 1.00997 
530800157, 110198.44, 41.06765, 1.00911 
477614711, 110292.47, 41.06713, 1.00823 
477614712, 110396.68, 41.06660, 1.00721 
531798485, 110472.83, 41.06626, 1.00642 
531798492, 110547.39, 41.06595, 1.00563 
477614715, 110649.21, 41.06557, 1.00452 
531798500, 110741.77, 41.06528, 1.00349 
477614717, 111161.35, 41.06404, 0.99877 
477614720, 111247.41, 41.06374, 0.99781 
531798452, 111334.53, 41.06340, 0.99688 
531798460, 111411.69, 41.06305, 0.99608 
531798469, 111484.24, 41.06270, 0.99536 
531798481, 111581.49, 41.06216, 0.99444 
477614722, 111675.50, 41.06158, 0.99362 
531798443, 111754.73, 41.06106, 0.99298 
477614725, 111794.43, 41.06079, 0.99267 
531818184, 111882.17, 41.06019, 0.99199 
531818180, 111942.48, 41.05975, 0.99157 
477614815, 112181.12, 41.05797, 0.98997 
477614818, 112211.65, 41.05779, 0.98970 
477614829, 112233.83, 41.05769, 0.98947 
477614831, 112248.55, 41.05759, 0.98937 
279716631, 112266.10, 41.05743, 0.98933 
1534186591, 112297.63, 41.05719, 0.98914 
477614835, 112396.29, 41.05654, 0.98833 
1534186585, 112509.29, 41.05583, 0.98736 
1534186580, 112574.61, 41.05545, 0.98678 
477614838, 112752.48, 41.05440, 0.98517 
1534186557, 113172.88, 41.05203, 0.98127 
1534186555, 113297.66, 41.05135, 0.98008 
1534186553, 113412.71, 41.05074, 0.97897 
1534186551, 113528.53, 41.05016, 0.97783 
1534186547, 113646.87, 41.04957, 0.97665 
1534186544, 113868.77, 41.04852, 0.97440 
1534186542, 114007.04, 41.04784, 0.97302 
1534186540, 114179.68, 41.04695, 0.97134 
1534186538, 114341.90, 41.04607, 0.96979 
1534186535, 114459.22, 41.04541, 0.96871 
1534186533, 114738.96, 41.04375, 0.96620 
1534186531, 114869.58, 41.04300, 0.96500 
1534186529, 114971.60, 41.04244, 0.96403 
1534186527, 115059.73, 41.04199, 0.96316 
1534186525, 115165.96, 41.04150, 0.96208 
1534186521, 115239.11, 41.04118, 0.96132 
1534186519, 115328.15, 41.04082, 0.96037 
477614756, 115415.16, 41.04050, 0.95942 
1534186517, 115467.78, 41.04032, 0.95884 
807086238, 115521.46, 41.04016, 0.95824 
1534186515, 115617.95, 41.03988, 0.95715 
1534186513, 115875.70, 41.03920, 0.95421 
1534186510, 115987.23, 41.03888, 0.95295 
1534186507, 116074.06, 41.03860, 0.95198 
1534186505, 116169.05, 41.03827, 0.95094 
1534186503, 116268.31, 41.03789, 0.94987 
1534186501, 116358.49, 41.03752, 0.94891 
1534186499, 116453.93, 41.03711, 0.94791 
1534186497, 116551.23, 41.03665, 0.94693 
1534186494, 116635.10, 41.03623, 0.94609 
1534186492, 116708.84, 41.03585, 0.94537 
1534186490, 116793.52, 41.03539, 0.94457 
1534186488, 116864.87, 41.03499, 0.94391 
1534186486, 116957.33, 41.03445, 0.94306 
1534186484, 117022.66, 41.03406, 0.94249 
1534186482, 117127.82, 41.03342, 0.94156 
1534186479, 117297.69, 41.03237, 0.94009 
1534186477, 117441.51, 41.03146, 0.93887 
477614768, 117582.16, 41.03055, 0.93771 
1534186475, 117788.19, 41.02919, 0.93604 
1534186473, 117981.41, 41.02788, 0.93453 
477614770, 118162.40, 41.02662, 0.93316 
1534186450, 118408.56, 41.02488, 0.93135 
1534186388, 118683.70, 41.02287, 0.92943 
1534186379, 118816.42, 41.02188, 0.92855 
477614774, 119019.76, 41.02034, 0.92724 
1534186373, 119122.35, 41.01955, 0.92660 
1534186365, 119271.93, 41.01839, 0.92571 
1534186362, 119583.52, 41.01592, 0.92396 
1534186359, 119749.28, 41.01458, 0.92308 
1534186356, 119921.78, 41.01318, 0.92221 
1534186353, 120141.95, 41.01137, 0.92113 
1534186334, 120352.33, 41.00969, 0.91998 
1534186328, 120448.07, 41.00894, 0.91942 
477614784, 120651.04, 41.00737, 0.91819 
1534186283, 120744.44, 41.00669, 0.91754 
1534186275, 120900.51, 41.00552, 0.91651 
477614948, 120949.83, 41.00518, 0.91613 
1534186249, 121003.12, 41.00485, 0.91567 
477614952, 121032.87, 41.00468, 0.91540 
477614953, 121050.13, 41.00462, 0.91521 
477614960, 121065.85, 41.00463, 0.91502 
477614966, 121098.32, 41.00454, 0.91465 
477614970, 121120.25, 41.00439, 0.91448 
477615011, 121141.77, 41.00433, 0.91423 
477615010, 121160.05, 41.00429, 0.91402 
1534186198, 121182.43, 41.00429, 0.91376 
415781242, 121203.89, 41.00425, 0.91350 
1410494525, 121228.34, 41.00416, 0.91324 
415781243, 121259.59, 41.00399, 0.91294 
415781245, 121308.86, 41.00366, 0.91255 
415781247, 121349.85, 41.00339, 0.91222 
531792330, 121390.08, 41.00308, 0.91196 
531792332, 121423.26, 41.00282, 0.91177 
531792294, 121473.17, 41.00241, 0.91153 
531792292, 121505.69, 41.00214, 0.91137 
1410494445, 121521.53, 41.00202, 0.91127 
415781263, 121536.74, 41.00191, 0.91116 
1410494438, 121552.26, 41.00181, 0.91104 
251715581, 121568.26, 41.00172, 0.91089 
1410494432, 121584.16, 41.00164, 0.91073 
415781262, 121600.51, 41.00158, 0.91055 
1410494418, 121615.90, 41.00155, 0.91037 
251715580, 121631.79, 41.00152, 0.91019 
1410494412, 121651.06, 41.00152, 0.90996 
376065842, 121670.14, 41.00152, 0.90973 
251715579, 121752.02, 41.00154, 0.90875 
415781261, 121786.95, 41.00156, 0.90834 
251715578, 121810.14, 41.00161, 0.90807 
415781254, 121828.73, 41.00168, 0.90787 
251715577, 121847.65, 41.00178, 0.90769 
415781255, 121865.91, 41.00192, 0.90756 
251715576, 121884.02, 41.00207, 0.90749 
415781256, 121898.63, 41.00220, 0.90749 
251715575, 121912.85, 41.00233, 0.90752 
415781257, 121931.69, 41.00248, 0.90762 
415781258, 121949.04, 41.00259, 0.90776 
477614996, 121972.89, 41.00267, 0.90802 
1410494477, 121982.27, 41.00269, 0.90813 
477614997, 121991.20, 41.00268, 0.90824 
1410494475, 122002.21, 41.00266, 0.90837 
477615001, 122012.14, 41.00263, 0.90848 
1410494471, 122021.77, 41.00260, 0.90858 
477615004, 122032.26, 41.00254, 0.90869 
1410494463, 122047.15, 41.00244, 0.90881 
531792269, 122061.70, 41.00234, 0.90891 
1410494449, 122077.91, 41.00220, 0.90898 
531792270, 122093.49, 41.00207, 0.90902 
531792271, 122160.06, 41.00147, 0.90909 
531792262, 122268.54, 41.00050, 0.90900 
531792265, 122358.13, 40.99970, 0.90885 
531792267, 122477.19, 40.99865, 0.90856 
415781238, 122542.67, 40.99807, 0.90842 
1410565009, 122594.32, 40.99763, 0.90823 
409806858, 122645.05, 40.99720, 0.90803 
1410565007, 122684.97, 40.99686, 0.90786 
409806925, 122724.96, 40.99653, 0.90767 
1410565005, 122779.06, 40.99609, 0.90741 
35328581, 122832.21, 40.99566, 0.90712 
1410565002, 122866.34, 40.99539, 0.90693 
409806930, 122899.60, 40.99513, 0.90674 
531792256, 122997.44, 40.99438, 0.90612 
409806923, 123113.73, 40.99354, 0.90530 
1410564999, 123167.20, 40.99317, 0.90489 
531792248, 123220.62, 40.99281, 0.90447 
35328582, 123324.68, 40.99214, 0.90360 
531792252, 123521.86, 40.99093, 0.90189 
409806926, 123634.83, 40.99022, 0.90093 
531792242, 123721.42, 40.98964, 0.90023 
35328583, 123806.78, 40.98906, 0.89958 
1410586203, 123901.57, 40.98839, 0.89888 
409806931, 124070.39, 40.98719, 0.89764 
35328584, 124196.30, 40.98634, 0.89665 
531792237, 124292.02, 40.98574, 0.89584 
409806935, 124413.80, 40.98502, 0.89474 
531792232, 124564.84, 40.98423, 0.89328 
35328585, 124716.23, 40.98352, 0.89173 
531792234, 124850.88, 40.98290, 0.89036 
1410586049, 124925.55, 40.98254, 0.88961 
35328586, 124946.22, 40.98244, 0.88940 
409806936, 125067.32, 40.98182, 0.88822 
35328587, 125213.87, 40.98101, 0.88684 
409806944, 125346.99, 40.98022, 0.88565 
531792228, 125445.21, 40.97960, 0.88481 
531792222, 125548.29, 40.97891, 0.88399 
531792224, 125655.05, 40.97817, 0.88318 
531792226, 125760.72, 40.97740, 0.88245 
35328588, 125885.37, 40.97645, 0.88166 
409806943, 126002.81, 40.97552, 0.88099 
531792220, 126110.00, 40.97465, 0.88045 
35328589, 126460.85, 40.97175, 0.87879 
531792213, 126637.51, 40.97032, 0.87788 
35328590, 126776.29, 40.96922, 0.87710 
409806941, 126972.10, 40.96770, 0.87591 
531792210, 127127.33, 40.96654, 0.87489 
35328591, 127277.91, 40.96545, 0.87383 
409806940, 127425.70, 40.96441, 0.87273 
531792206, 127598.63, 40.96324, 0.87138 
35328592, 127720.21, 40.96243, 0.87040 
35328593, 127998.15, 40.96060, 0.86815 
409806946, 128146.43, 40.95957, 0.86703 
409806953, 128241.94, 40.95887, 0.86636 
409806939, 128305.46, 40.95839, 0.86595 
409806951, 128390.85, 40.95774, 0.86542 
35328594, 128488.62, 40.95697, 0.86485 
531792204, 128633.13, 40.95580, 0.86411 
35328595, 128934.60, 40.95331, 0.86269 
531792200, 129049.27, 40.95237, 0.86211 
35328596, 129217.47, 40.95103, 0.86120 
531792194, 129356.83, 40.94994, 0.86038 
409806961, 129600.43, 40.94809, 0.85882 
531792192, 129864.60, 40.94611, 0.85707 
409806959, 130073.33, 40.94459, 0.85562 
409806964, 130575.90, 40.94104, 0.85192 
35328597, 130869.85, 40.93893, 0.84982 
35328598, 132235.11, 40.92891, 0.84042 
35328600, 132996.47, 40.92328, 0.83527 
415781264, 133220.20, 40.92169, 0.83363 
35328601, 133422.35, 40.92024, 0.83218 
35328602, 133782.64, 40.91761, 0.82968 
415781266, 133960.38, 40.91632, 0.82842 
415781267, 134098.65, 40.91530, 0.82747 
35328603, 134206.04, 40.91451, 0.82674 
35328604, 134593.39, 40.91173, 0.82398 
35328605, 134974.23, 40.90900, 0.82123 
35328606, 135304.42, 40.90676, 0.81865 
35328607, 135630.36, 40.90440, 0.81636 
35328608, 135965.52, 40.90187, 0.81419 
35328609, 136279.28, 40.89959, 0.81199 
35328610, 136573.06, 40.89750, 0.80985 
35328611, 136963.47, 40.89469, 0.80706 
35328612, 137295.92, 40.89226, 0.80475 
415781268, 137478.05, 40.89093, 0.80350 
35328613, 137664.93, 40.88956, 0.80220 
415781269, 137831.80, 40.88839, 0.80097 
35328614, 137985.91, 40.88729, 0.79984 
1260198391, 138069.74, 40.88671, 0.79921 
35328615, 138265.67, 40.88534, 0.79775 
1260512085, 138548.17, 40.88331, 0.79572 
35328616, 138579.82, 40.88309, 0.79549 
35328617, 138880.48, 40.88088, 0.79343 
35328618, 139169.91, 40.87872, 0.79149 
35328619, 139594.61, 40.87573, 0.78835 
35328620, 139911.12, 40.87369, 0.78572 
35328621, 140196.10, 40.87183, 0.78340 
415781270, 140369.11, 40.87070, 0.78198 
35328622, 140519.90, 40.86968, 0.78081 
35328623, 140777.27, 40.86794, 0.77878 
35328624, 141138.31, 40.86553, 0.77591 
35328625, 141388.44, 40.86393, 0.77382 
35328626, 141705.52, 40.86188, 0.77120 
35328627, 142043.97, 40.85968, 0.76842 
35328628, 142273.57, 40.85812, 0.76663 
35328629, 142572.39, 40.85606, 0.76435 
35328630, 142819.87, 40.85435, 0.76246 
35328631, 143148.42, 40.85221, 0.75977 
35328632, 143438.56, 40.85047, 0.75720 
35328633, 143648.27, 40.84927, 0.75527 
415781304, 143775.88, 40.84860, 0.75404 
35328634, 143902.98, 40.84792, 0.75283 
35328635, 144169.46, 40.84644, 0.75033 
415781305, 144328.33, 40.84544, 0.74898 
35328636, 144481.29, 40.84441, 0.74778 
415781306, 144626.93, 40.84338, 0.74671 
35328637, 144762.91, 40.84236, 0.74582 
415781307, 144926.47, 40.84106, 0.74490 
35328638, 145062.78, 40.83995, 0.74423 
35328639, 145298.56, 40.83800, 0.74312 
35328640, 145596.28, 40.83553, 0.74175 
35328641, 145848.90, 40.83358, 0.74020 
35328642, 146085.78, 40.83190, 0.73849 
35325306, 146382.11, 40.83008, 0.73591 
35325307, 146682.17, 40.82839, 0.73313 
415781308, 146829.27, 40.82762, 0.73170 
35325309, 146974.64, 40.82683, 0.73033 
415781309, 147146.12, 40.82584, 0.72877 
35325310, 147317.28, 40.82475, 0.72733 
35325311, 147598.61, 40.82304, 0.72486 
35325313, 147955.08, 40.82094, 0.72167 
415781379, 148116.31, 40.82009, 0.72012 
35325314, 148308.60, 40.81911, 0.71823 
415781378, 148535.54, 40.81804, 0.71593 
35325315, 148747.68, 40.81705, 0.71378 
35325317, 149124.12, 40.81525, 0.70999 
35325318, 149301.60, 40.81448, 0.70814 
1342441276, 149404.92, 40.81406, 0.70705 
276805851, 149710.62, 40.81284, 0.70379 
35325319, 149805.26, 40.81244, 0.70280 
415786538, 149905.72, 40.81198, 0.70177 
415781381, 149948.81, 40.81176, 0.70135 
1342441203, 150016.68, 40.81142, 0.70069 
1342441189, 150087.03, 40.81103, 0.70003 
1342441171, 150163.20, 40.81059, 0.69934 
415786537, 150315.55, 40.80965, 0.69802 
35325322, 150464.95, 40.80871, 0.69674 
35325323, 150823.85, 40.80649, 0.69365 
415786536, 151020.27, 40.80547, 0.69174 
35325324, 151214.22, 40.80456, 0.68978 
415786535, 151374.69, 40.80398, 0.68803 
35325325, 151538.57, 40.80352, 0.68618 
35325327, 151826.95, 40.80301, 0.68282 
415786534, 151992.10, 40.80274, 0.68089 
35325328, 152164.80, 40.80228, 0.67893 
415786533, 152287.43, 40.80188, 0.67758 
35325329, 152417.80, 40.80139, 0.67617 
415786532, 152539.06, 40.80089, 0.67489 
35325330, 152715.42, 40.80003, 0.67313 
415786531, 152805.03, 40.79955, 0.67227 
415786528, 152904.55, 40.79898, 0.67136 
415786530, 152985.64, 40.79850, 0.67064 
35325331, 153078.01, 40.79792, 0.66985 
415786529, 153207.06, 40.79707, 0.66880 
35325332, 153345.72, 40.79610, 0.66776 
35325333, 153604.95, 40.79431, 0.66581 
415786527, 153735.74, 40.79339, 0.66482 
35325334, 153884.32, 40.79239, 0.66366 
415786526, 154065.63, 40.79120, 0.66219 
35325335, 154263.75, 40.78994, 0.66053 
35325336, 154616.00, 40.78784, 0.65739 
35325337, 155039.74, 40.78545, 0.65347 
415786525, 155232.36, 40.78434, 0.65171 
35325338, 155412.69, 40.78329, 0.65008 
35325339, 155790.07, 40.78096, 0.64682 
35325340, 156076.24, 40.77914, 0.64442 
35325341, 156326.15, 40.77751, 0.64238 
35325342, 156624.59, 40.77550, 0.64003 
35325343, 156869.32, 40.77377, 0.63822 
35325344, 157138.22, 40.77188, 0.63624 
35325345, 157425.21, 40.76988, 0.63408 
35325346, 157658.48, 40.76832, 0.63223 
35325347, 157921.89, 40.76663, 0.63003 
415786579, 158043.04, 40.76591, 0.62896 
35325348, 158158.49, 40.76522, 0.62794 
35325349, 158362.89, 40.76406, 0.62605 
35325350, 158669.37, 40.76242, 0.62313 
35325351, 158874.61, 40.76139, 0.62110 
35325352, 159165.58, 40.76003, 0.61815 
35325353, 159456.56, 40.75886, 0.61506 
35325354, 159647.33, 40.75815, 0.61300 
35325355, 159892.57, 40.75725, 0.61034 
35325356, 160123.07, 40.75639, 0.60785 
35325358, 160425.91, 40.75511, 0.60468 
603191131, 160474.92, 40.75486, 0.60420 
35325359, 160531.26, 40.75457, 0.60365 
415786600, 160730.94, 40.75352, 0.60173 
35325360, 160935.71, 40.75228, 0.59993 
415786601, 161097.53, 40.75123, 0.59861 
35325361, 161256.50, 40.75015, 0.59737 
35325363, 161531.62, 40.74810, 0.59553 
35325364, 161751.08, 40.74640, 0.59421 
415786602, 161936.76, 40.74490, 0.59324 
35325365, 162098.20, 40.74355, 0.59256 
415786630, 162220.51, 40.74250, 0.59213 
35325366, 162401.92, 40.74092, 0.59155 
35325367, 162669.70, 40.73857, 0.59090 
608702380, 162750.36, 40.73786, 0.59066 
35325369, 162834.26, 40.73715, 0.59034 
415786603, 163014.47, 40.73570, 0.58938 
376034275, 163149.03, 40.73470, 0.58849 
35325370, 163257.97, 40.73396, 0.58764 
415786606, 163335.55, 40.73345, 0.58701 
35325371, 163468.70, 40.73270, 0.58578 
415786605, 163588.22, 40.73210, 0.58460 
35325373, 163713.25, 40.73155, 0.58331 
35325374, 163984.59, 40.73064, 0.58032 
415786604, 164160.80, 40.73007, 0.57837 
35325376, 164337.61, 40.72940, 0.57646 
415786631, 164512.04, 40.72866, 0.57464 
35325378, 164694.57, 40.72781, 0.57279 
35325379, 164943.01, 40.72649, 0.57040 
35325381, 165198.76, 40.72498, 0.56812 
35325382, 165560.92, 40.72264, 0.56512 
415796084, 165768.57, 40.72116, 0.56362 
415796085, 166172.87, 40.71812, 0.56100 
35325385, 166377.01, 40.71661, 0.55962 
35325388, 166841.43, 40.71339, 0.55611 
415796091, 166931.10, 40.71274, 0.55547 
35325390, 167041.42, 40.71190, 0.55479 
415796090, 167482.38, 40.70845, 0.55220 
35325393, 167658.62, 40.70716, 0.55099 
415796088, 167814.17, 40.70610, 0.54979 
415796086, 168157.75, 40.70391, 0.54692 
35325395, 168343.35, 40.70268, 0.54542 
415796109, 168755.22, 40.69968, 0.54256 
415796108, 168857.40, 40.69897, 0.54179 
35325398, 169025.96, 40.69785, 0.54044 
415796110, 169172.65, 40.69695, 0.53917 
415796111, 169712.74, 40.69409, 0.53399 
35325402, 169865.53, 40.69320, 0.53262 
35325403, 170062.58, 40.69197, 0.53092 
35325404, 170281.28, 40.69044, 0.52931 
35325406, 170451.62, 40.68915, 0.52822 
415796112, 170600.71, 40.68798, 0.52735 
35325407, 170734.81, 40.68689, 0.52666 
35325408, 170951.11, 40.68506, 0.52581 
35325409, 171253.69, 40.68243, 0.52486 
415796113, 171424.55, 40.68098, 0.52418 
